transaction_id,customer_id,product_id,product_name,category,quantity,order_date
81,9830,338,Wireless Charger,Electronics,2,2024-01-29
595,6328,22,Microphone,Electronics,2,2024-09-28
11655,1309,932,Storage Shelf,Furniture,2,2023-11-25
10777,8264,1320,Wireless Mouse,Electronics,2,2024-10-08
10887,5681,1199,Webcam HD,Electronics,2,2024-08-28
7266,5256,261,Gaming Mouse Pad,Accessories,2,2024-01-09
1521,4561,1419,Laptop Sleeve,Accessories,2,2024-04-23
8372,7079,1233,WiFi Router,Electronics,2,2024-03-30
7686,6164,1682,Storage Shelf,Furniture,2,2024-01-27
2653,8416,668,Monitor Stand,Furniture,2,2023-11-15
2521,804,552,Coffee Maker,Home & Kitchen,2,2024-09-26
8716,9826,1293,Desk Organizer,Accessories,2,2024-02-23
1443,9356,1114,Toaster Oven,Home & Kitchen,2,2024-04-24
13841,7193,1710,Gaming Keyboard,Electronics,2,2024-01-21
9660,6862,682,Storage Shelf,Furniture,2,2023-12-14
79,7099,1284,Air Purifier,Home & Kitchen,2,2024-02-07
14663,2490,779,Storage Containers,Home & Kitchen,2,2024-02-13
8817,8715,24,Portable Charger,Accessories,2,2023-11-22
1993,2115,993,Desk Organizer,Accessories,2,2024-08-31
13132,791,1355,Tablet Stand,Accessories,2,2024-03-04
8514,9918,849,Webcam HD,Electronics,2,2024-04-12
10561,7763,366,Mechanical Keyboard,Electronics,2,2024-10-11
13037,5311,3,Document Scanner,Electronics,2,2024-03-30
14380,159,1128,Cable Organizer,Accessories,2,2024-06-16
11631,9115,1457,Bath Towels,Home & Kitchen,2,2024-02-05
10559,1545,1885,Smartphone Case,Accessories,2,2024-09-21
9306,1449,231,Wall Clock,Home & Kitchen,2,2024-01-23
5695,5100,1767,Food Processor,Home & Kitchen,2,2024-09-22
1591,5126,309,Computer Speakers,Electronics,2,2024-10-10
8285,1085,319,Laptop Sleeve,Accessories,2,2024-01-16
2503,4269,1225,Bluetooth Headphones,Electronics,2,2024-09-16
587,7846,635,Smartphone Case,Accessories,2,2024-09-15
1258,2282,1623,Bookshelf,Furniture,2,2023-11-17
8518,5860,123,Bookshelf,Furniture,2,2024-07-14
1546,265,549,Webcam HD,Electronics,2,2024-02-29
9225,8754,525,Bluetooth Headphones,Electronics,2,2024-10-14
447,8828,461,Gaming Mouse Pad,Accessories,2,2024-05-22
5852,4765,1908,External SSD,Electronics,2,2024-06-29
13021,9021,319,Laptop Sleeve,Accessories,2,2024-02-07
14213,8303,86,Standing Desk,Furniture,2,2024-04-25
3603,2472,1322,Microphone,Electronics,2,2024-07-08
3276,5117,1555,Tablet Stand,Accessories,2,2023-12-29
5911,657,1817,Food Processor,Home & Kitchen,2,2024-02-26
9934,4097,1215,Laptop Stand,Accessories,2,2024-09-09
4297,34,698,File Cabinet,Furniture,2,2024-01-02
9827,940,381,Wall Clock,Home & Kitchen,2,2024-10-07
9712,8875,179,Storage Containers,Home & Kitchen,2,2024-03-18
3200,1090,1069,Laptop Sleeve,Accessories,2,2024-10-03
182,9941,153,Document Scanner,Electronics,2,2024-08-05
532,6136,1820,Wireless Mouse,Electronics,2,2023-12-31
6509,2691,1015,Laptop Stand,Accessories,2,2024-06-26
14579,8853,1857,Bath Towels,Home & Kitchen,2,2024-04-15
14658,7940,1056,Drawer Unit,Furniture,2,2023-11-19
6332,662,522,Microphone,Electronics,2,2024-01-22
11138,2605,718,Monitor Stand,Furniture,2,2024-08-31
6399,141,1054,Desk Mat,Accessories,2,2024-07-23
7573,2426,631,Wall Clock,Home & Kitchen,2,2024-03-29
3046,5145,587,Throw Pillows,Home & Kitchen,2,2024-07-30
9250,7249,221,Power Strip,Electronics,2,2023-11-22
945,8098,1108,External SSD,Electronics,2,2024-08-05
5774,9366,1161,Gaming Mouse Pad,Accessories,2,2024-03-31
482,8366,1391,Wireless Earbuds,Electronics,2,2024-04-16
7153,7159,1355,Tablet Stand,Accessories,2,2024-04-15
2681,8983,359,Computer Speakers,Electronics,2,2024-05-17
9304,1383,1676,Noise Cancelling Headset,Electronics,2,2024-02-27
1756,9913,1807,Bath Towels,Home & Kitchen,2,2024-03-28
6833,248,1402,Coffee Maker,Home & Kitchen,2,2024-09-10
5046,482,1133,WiFi Router,Electronics,2,2024-01-03
9711,446,966,Mechanical Keyboard,Electronics,2,2024-02-13
208,1833,865,Laptop Stand,Accessories,2,2023-12-27
1346,5004,685,Smartphone Case,Accessories,2,2024-03-05
12865,8686,1958,External SSD,Electronics,2,2024-01-29
7628,1722,870,Wireless Mouse,Electronics,2,2024-06-21
6428,5773,424,Portable Charger,Accessories,2,2024-09-08
12779,588,1377,Smart Watch,Electronics,2,2024-09-07
10583,2797,1967,Food Processor,Home & Kitchen,2,2024-01-12
5816,4736,1628,Cable Organizer,Accessories,2,2024-01-10
14459,3277,208,External SSD,Electronics,2,2024-01-27
6148,3677,1008,External SSD,Electronics,2,2024-02-05
3064,9180,1833,WiFi Router,Electronics,2,2024-02-13
12345,5081,1579,Storage Containers,Home & Kitchen,2,2024-07-28
1238,7322,1796,4K Monitor,Electronics,2,2024-04-23
13829,9120,1622,Microphone,Electronics,2,2024-03-20
4685,675,1574,Portable Charger,Accessories,2,2024-07-09
7948,5193,1075,Bluetooth Headphones,Electronics,2,2024-05-16
9020,3419,990,USB-C Hub,Electronics,2,2024-03-11
4083,5961,937,Throw Pillows,Home & Kitchen,2,2024-08-26
10044,1265,1405,Tablet Stand,Accessories,2,2024-02-12
6095,9939,1669,Laptop Sleeve,Accessories,2,2024-06-28
7315,3523,486,Standing Desk,Furniture,2,2024-08-05
2679,3324,1007,Bath Towels,Home & Kitchen,2,2024-05-23
13395,9875,1428,Cable Organizer,Accessories,2,2023-12-15
6184,9394,220,Wireless Mouse,Electronics,2,2024-08-16
9271,1611,1903,Document Scanner,Electronics,2,2024-10-08
4515,579,45,Desk Lamp,Home & Kitchen,2,2024-05-23
5131,5446,141,Wireless Earbuds,Electronics,2,2024-06-25
2677,4923,1445,Desk Lamp,Home & Kitchen,2,2024-03-17
3888,7129,1899,Webcam HD,Electronics,2,2023-12-09
3272,9612,563,Phone Grip,Accessories,2,2024-01-29
3789,9727,1007,Bath Towels,Home & Kitchen,2,2023-12-24
4697,2168,448,File Cabinet,Furniture,2,2024-08-30
14921,4002,1714,Toaster Oven,Home & Kitchen,2,2024-10-30
12862,2655,995,Desk Lamp,Home & Kitchen,2,2024-04-17
14524,5808,1344,Screen Protector,Accessories,2,2024-06-04
6741,3619,491,Wireless Earbuds,Electronics,2,2024-05-27
10003,4784,745,Desk Lamp,Home & Kitchen,2,2024-08-21
3206,6782,1306,Drawer Unit,Furniture,2,2024-08-27
10262,9734,1840,USB-C Hub,Electronics,2,2024-10-09
9351,4055,280,Kitchen Blender,Home & Kitchen,2,2024-01-27
5265,886,559,Computer Speakers,Electronics,2,2024-08-16
8381,2064,1059,Computer Speakers,Electronics,2,2024-09-05
9256,7716,1837,Throw Pillows,Home & Kitchen,2,2023-11-30
10157,4168,193,Desk Organizer,Accessories,2,2024-06-22
13725,5339,525,Bluetooth Headphones,Electronics,2,2024-02-09
9309,2460,1887,Throw Pillows,Home & Kitchen,2,2024-09-05
6289,1723,1972,Microphone,Electronics,2,2024-01-14
13348,5544,216,Mechanical Keyboard,Electronics,2,2024-01-18
4726,2739,1768,Monitor Stand,Furniture,2,2024-02-06
13584,6662,1850,Keyboard Wrist Rest,Accessories,2,2024-01-10
8282,5715,775,Bluetooth Headphones,Electronics,2,2024-08-17
12703,9265,1327,Smart Watch,Electronics,2,2024-03-01
1633,7710,1060,Gaming Keyboard,Electronics,2,2024-07-19
12619,5451,977,Smart Watch,Electronics,2,2024-01-11
11414,2527,414,Toaster Oven,Home & Kitchen,2,2024-10-14
14130,2014,370,Wireless Mouse,Electronics,2,2024-09-19
3038,8521,1020,Wireless Mouse,Electronics,2,2024-07-09
6380,7440,852,Coffee Maker,Home & Kitchen,2,2024-07-16
5402,1284,317,Food Processor,Home & Kitchen,2,2024-02-02
3821,4058,1703,Document Scanner,Electronics,2,2024-01-27
10896,1878,1138,Wireless Charger,Electronics,2,2024-06-24
996,8545,1368,Monitor Stand,Furniture,2,2023-12-17
2423,7553,1866,Mechanical Keyboard,Electronics,2,2024-03-17
1934,982,83,WiFi Router,Electronics,2,2024-04-24
11883,8730,1244,Screen Protector,Accessories,2,2024-03-21
6109,8330,1463,Phone Grip,Accessories,2,2023-11-24
10972,1157,1235,Smartphone Case,Accessories,2,2024-06-10
9554,7296,1380,Kitchen Blender,Home & Kitchen,2,2024-11-01
7298,6326,760,Gaming Keyboard,Electronics,2,2024-08-02
2644,731,1453,Document Scanner,Electronics,2,2024-08-07
493,9810,1975,Bluetooth Headphones,Electronics,2,2024-07-05
8636,6281,118,Monitor Stand,Furniture,2,2024-07-20
12584,2707,1023,Bookshelf,Furniture,2,2024-09-28
6146,3561,590,USB-C Hub,Electronics,2,2024-02-02
6742,5367,792,Electric Kettle,Home & Kitchen,2,2024-08-01
13473,931,558,External SSD,Electronics,2,2024-09-13
12406,2376,1980,Kitchen Blender,Home & Kitchen,2,2024-03-20
1771,7184,496,4K Monitor,Electronics,2,2024-07-04
7474,9150,643,Desk Organizer,Accessories,2,2023-12-01
13149,7464,1191,Wireless Earbuds,Electronics,2,2024-01-05
8173,1479,330,Kitchen Blender,Home & Kitchen,2,2024-04-05
8774,8153,82,Storage Shelf,Furniture,2,2024-08-10
9191,7475,1053,Document Scanner,Electronics,2,2024-08-16
4574,4842,613,Phone Grip,Accessories,2,2024-10-09
9690,4471,1056,Drawer Unit,Furniture,2,2024-03-25
809,4841,307,Bath Towels,Home & Kitchen,2,2023-12-10
14355,8079,211,Gaming Mouse Pad,Accessories,2,2024-07-01
5245,390,1332,Storage Shelf,Furniture,2,2024-02-13
3963,353,1817,Food Processor,Home & Kitchen,2,2024-01-01
12761,4164,1773,Bookshelf,Furniture,2,2024-01-15
8339,7074,683,WiFi Router,Electronics,2,2024-08-21
14492,3318,1334,Air Purifier,Home & Kitchen,2,2024-02-02
3604,5548,1379,Storage Containers,Home & Kitchen,2,2024-05-23
651,9797,5,Tablet Stand,Accessories,2,2024-04-25
6669,3006,1982,Storage Shelf,Furniture,2,2024-03-27
13653,4179,1398,File Cabinet,Furniture,2,2024-11-03
9743,6188,933,WiFi Router,Electronics,2,2024-04-08
14955,7528,797,Water Bottle,Home & Kitchen,2,2024-02-03
14152,4592,1547,Water Bottle,Home & Kitchen,2,2024-04-06
855,4169,1778,Cable Organizer,Accessories,2,2024-03-29
941,1787,891,Wireless Earbuds,Electronics,2,2024-03-27
2787,8127,214,Toaster Oven,Home & Kitchen,2,2024-08-06
4101,3688,782,Storage Shelf,Furniture,2,2024-04-03
9344,7936,726,Noise Cancelling Headset,Electronics,2,2023-12-22
6664,4854,1712,Rice Cooker,Home & Kitchen,2,2024-07-09
13512,71,1076,Noise Cancelling Headset,Electronics,2,2024-05-06
10918,4397,1884,Air Purifier,Home & Kitchen,2,2024-07-09
12304,5914,679,Storage Containers,Home & Kitchen,2,2024-08-22
2980,6183,881,Wall Clock,Home & Kitchen,2,2024-10-15
669,315,1342,Electric Kettle,Home & Kitchen,2,2024-04-13
7161,4451,369,Laptop Sleeve,Accessories,2,2024-08-12
11675,9092,179,Storage Containers,Home & Kitchen,2,2024-01-25
1820,2094,1529,Storage Containers,Home & Kitchen,2,2024-04-05
2370,7666,386,Standing Desk,Furniture,2,2024-08-07
1330,7632,1679,Storage Containers,Home & Kitchen,2,2024-07-11
1523,2953,1645,Desk Lamp,Home & Kitchen,2,2024-02-07
7642,1174,687,Throw Pillows,Home & Kitchen,2,2024-09-01
2605,8906,98,File Cabinet,Furniture,2,2024-06-13
5258,4486,1431,Wall Clock,Home & Kitchen,2,2024-10-07
12704,8576,631,Wall Clock,Home & Kitchen,2,2024-10-23
4426,3300,1460,Gaming Keyboard,Electronics,2,2024-03-09
5992,7819,346,4K Monitor,Electronics,2,2024-08-29
5173,7384,831,Wall Clock,Home & Kitchen,2,2024-04-14
4609,5683,110,Gaming Keyboard,Electronics,2,2024-03-19
7255,3824,1145,Desk Lamp,Home & Kitchen,2,2024-04-15
5079,7377,902,Coffee Maker,Home & Kitchen,2,2023-11-28
1534,4064,1954,Desk Mat,Accessories,2,2024-10-20
948,4857,1606,Drawer Unit,Furniture,2,2024-09-28
13823,8731,1961,Gaming Mouse Pad,Accessories,2,2024-06-19
1750,8881,1340,USB-C Hub,Electronics,2,2024-10-03
2926,9038,1393,Desk Organizer,Accessories,2,2023-11-19
7979,725,1932,Storage Shelf,Furniture,2,2024-09-14
6602,9110,685,Smartphone Case,Accessories,2,2024-10-11
5946,9825,277,Smart Watch,Electronics,2,2024-04-25
858,8126,329,Storage Containers,Home & Kitchen,2,2024-08-20
13521,9130,147,Water Bottle,Home & Kitchen,2,2024-08-25
10249,2009,1292,Electric Kettle,Home & Kitchen,2,2024-02-15
365,194,443,Desk Organizer,Accessories,2,2024-10-01
10347,1236,67,Food Processor,Home & Kitchen,2,2023-12-20
6496,6010,8,External SSD,Electronics,2,2024-09-28
14636,4422,655,Tablet Stand,Accessories,2,2024-06-10
876,9346,1945,Desk Lamp,Home & Kitchen,2,2024-04-05
5418,7216,1900,Keyboard Wrist Rest,Accessories,2,2023-12-15
3234,2976,1262,Rice Cooker,Home & Kitchen,2,2024-04-10
8740,1015,404,Desk Mat,Accessories,2,2024-05-10
10231,211,1982,Storage Shelf,Furniture,2,2024-09-29
8733,2991,1063,Phone Grip,Accessories,2,2024-01-19
10316,6505,922,Microphone,Electronics,2,2024-06-27
8106,8973,305,Tablet Stand,Accessories,2,2024-10-19
4837,9363,405,Tablet Stand,Accessories,2,2024-07-25
4539,4890,21,Power Strip,Electronics,2,2024-03-05
11279,5209,1360,Gaming Keyboard,Electronics,2,2024-08-13
12851,6061,1036,Standing Desk,Furniture,2,2024-08-11
6758,8827,1072,Microphone,Electronics,2,2024-07-06
9561,7755,1038,Wireless Charger,Electronics,2,2024-06-14
8371,2395,1040,USB-C Hub,Electronics,2,2024-10-14
7279,9402,1363,Phone Grip,Accessories,2,2024-07-06
4944,7348,1679,Storage Containers,Home & Kitchen,2,2023-12-22
3452,323,1017,Food Processor,Home & Kitchen,2,2024-01-22
14828,9643,610,Gaming Keyboard,Electronics,2,2024-05-15
3296,7053,302,Coffee Maker,Home & Kitchen,2,2023-12-13
12132,6883,9,Computer Speakers,Electronics,2,2024-09-23
14321,6936,30,Kitchen Blender,Home & Kitchen,2,2024-01-15
9170,2736,759,Computer Speakers,Electronics,2,2024-05-27
13551,1669,1989,Wireless Presenter,Electronics,2,2024-02-20
10671,8820,1224,Portable Charger,Accessories,2,2023-12-29
7516,898,1853,Document Scanner,Electronics,2,2024-08-18
11283,1082,1812,Rice Cooker,Home & Kitchen,2,2023-12-22
4154,4231,751,Office Chair,Furniture,2,2024-10-26
8164,5684,22,Microphone,Electronics,2,2024-05-04
4334,2621,851,Office Chair,Furniture,2,2024-08-22
2726,5917,1371,Power Strip,Electronics,2,2024-07-27
3095,1586,525,Bluetooth Headphones,Electronics,2,2023-12-23
8808,875,1551,Office Chair,Furniture,2,2024-04-01
4985,4651,1993,Desk Organizer,Accessories,2,2024-01-20
9037,5610,948,File Cabinet,Furniture,2,2024-01-31
12413,2383,249,Webcam HD,Electronics,2,2023-12-21
9758,6605,759,Computer Speakers,Electronics,2,2024-03-11
1202,8194,1233,WiFi Router,Electronics,2,2024-07-31
13321,9677,1534,Air Purifier,Home & Kitchen,2,2024-10-12
692,2617,1252,Coffee Maker,Home & Kitchen,2,2024-06-08
7824,9993,1296,4K Monitor,Electronics,2,2024-07-16
1635,5366,1754,Desk Mat,Accessories,2,2024-09-03
13851,6479,384,Air Purifier,Home & Kitchen,2,2023-12-22
7079,6254,1741,Wireless Earbuds,Electronics,2,2023-12-04
5143,3270,1789,Wireless Presenter,Electronics,2,2023-11-29
8255,9958,188,Wireless Charger,Electronics,2,2024-08-08
11313,1415,917,Food Processor,Home & Kitchen,2,2024-10-20
1839,7584,805,Tablet Stand,Accessories,2,2024-01-30
6328,142,1778,Cable Organizer,Accessories,2,2024-08-04
10398,1261,760,Gaming Keyboard,Electronics,2,2024-04-09
2063,93,1052,Coffee Maker,Home & Kitchen,2,2023-12-21
1740,6746,1754,Desk Mat,Accessories,2,2024-05-10
11671,7272,1311,Gaming Mouse Pad,Accessories,2,2024-09-08
7135,5743,274,Portable Charger,Accessories,2,2024-08-15
8746,7025,306,Drawer Unit,Furniture,2,2024-10-12
6891,7824,1701,Office Chair,Furniture,2,2024-02-26
12526,5490,1828,Cable Organizer,Accessories,2,2024-08-30
3157,9207,1426,Noise Cancelling Headset,Electronics,2,2024-03-19
6023,1377,1689,Wireless Presenter,Electronics,2,2024-08-29
11837,1508,891,Wireless Earbuds,Electronics,2,2024-06-24
9164,109,90,USB-C Hub,Electronics,2,2024-01-21
4548,2747,1380,Kitchen Blender,Home & Kitchen,2,2024-10-27
1141,2916,293,Desk Organizer,Accessories,2,2024-07-21
9046,6883,1186,Standing Desk,Furniture,2,2024-09-12
9880,896,382,Storage Shelf,Furniture,2,2024-01-04
5716,1311,505,Tablet Stand,Accessories,2,2024-04-16
9328,6180,1499,Webcam HD,Electronics,2,2023-11-08
11939,5120,455,Tablet Stand,Accessories,2,2024-04-18
2833,927,679,Storage Containers,Home & Kitchen,2,2024-10-31
1818,7652,378,Cable Organizer,Accessories,2,2024-10-17
245,5674,1722,Microphone,Electronics,2,2024-08-22
716,6786,788,Wireless Charger,Electronics,2,2023-11-25
13338,562,503,Document Scanner,Electronics,2,2024-04-14
14835,644,439,Wireless Presenter,Electronics,2,2023-11-10
1178,3598,1767,Food Processor,Home & Kitchen,2,2024-07-12
9754,3783,1143,Desk Organizer,Accessories,2,2024-03-19
10151,177,670,Wireless Mouse,Electronics,2,2024-10-31
8348,8975,1284,Air Purifier,Home & Kitchen,2,2023-11-13
11433,497,985,Smartphone Case,Accessories,2,2024-01-27
671,7610,237,Throw Pillows,Home & Kitchen,2,2024-10-26
9501,4447,1313,Phone Grip,Accessories,2,2024-05-14
12417,8061,1038,Wireless Charger,Electronics,2,2023-11-12
5027,8332,520,Wireless Mouse,Electronics,2,2024-09-01
9926,1907,1119,Laptop Sleeve,Accessories,2,2024-04-25
14349,7081,888,Wireless Charger,Electronics,2,2024-09-07
10590,4651,920,Wireless Mouse,Electronics,2,2024-08-07
3210,3294,1861,Gaming Mouse Pad,Accessories,2,2024-01-16
8950,4264,1201,Office Chair,Furniture,2,2024-08-26
7914,1288,1754,Desk Mat,Accessories,2,2024-09-06
791,1924,1703,Document Scanner,Electronics,2,2024-07-05
9644,2569,475,Bluetooth Headphones,Electronics,2,2023-11-21
804,8481,357,Bath Towels,Home & Kitchen,2,2024-06-25
1953,5557,1605,Tablet Stand,Accessories,2,2024-10-20
10053,7941,322,Microphone,Electronics,2,2024-09-24
167,8992,263,Phone Grip,Accessories,2,2024-01-13
4579,2162,846,4K Monitor,Electronics,2,2024-10-31
2484,9196,1220,Wireless Mouse,Electronics,2,2024-04-08
1605,570,894,Screen Protector,Accessories,2,2023-12-20
8172,7582,431,Wall Clock,Home & Kitchen,2,2024-10-08
12646,4381,268,Monitor Stand,Furniture,2,2024-08-06
7209,5336,819,Laptop Sleeve,Accessories,2,2024-09-15
6961,8614,1727,Smart Watch,Electronics,2,2024-01-05
8804,4476,1627,Smart Watch,Electronics,2,2024-02-27
6531,5261,691,Wireless Earbuds,Electronics,2,2023-12-28
4081,9931,1025,Bluetooth Headphones,Electronics,2,2023-12-31
8191,2676,1534,Air Purifier,Home & Kitchen,2,2024-01-17
3185,2418,931,Wall Clock,Home & Kitchen,2,2024-07-11
7589,28,33,WiFi Router,Electronics,2,2024-10-20
3872,1894,1523,Bookshelf,Furniture,2,2024-03-31
10567,9648,1071,Power Strip,Electronics,2,2023-12-15
1975,9049,1702,Coffee Maker,Home & Kitchen,2,2024-02-17
14958,7871,1435,Smartphone Case,Accessories,2,2024-08-13
2873,5037,1529,Storage Containers,Home & Kitchen,2,2023-12-12
10341,8801,448,File Cabinet,Furniture,2,2023-11-05
4475,5379,141,Wireless Earbuds,Electronics,2,2024-10-04
8013,1323,402,Coffee Maker,Home & Kitchen,2,2024-10-23
9405,5308,1338,Wireless Charger,Electronics,2,2024-10-14
12318,2747,1410,Gaming Keyboard,Electronics,2,2024-04-19
3209,15,698,File Cabinet,Furniture,2,2024-10-28
5896,1613,1242,Electric Kettle,Home & Kitchen,2,2024-04-06
13382,9572,658,External SSD,Electronics,2,2024-05-31
106,7526,1032,Storage Shelf,Furniture,2,2023-12-13
13742,8653,1916,Mechanical Keyboard,Electronics,2,2024-09-14
7713,4837,1261,Gaming Mouse Pad,Accessories,2,2024-09-14
4494,9327,1785,Smartphone Case,Accessories,2,2024-07-30
7325,1956,122,Microphone,Electronics,2,2024-03-09
4757,5272,443,Desk Organizer,Accessories,2,2023-11-27
11186,7980,858,External SSD,Electronics,2,2024-04-27
11315,1463,1532,Storage Shelf,Furniture,2,2023-11-25
9325,558,1739,Wireless Presenter,Electronics,2,2024-10-18
1667,9205,270,Wireless Mouse,Electronics,2,2023-12-19
14435,4738,653,Document Scanner,Electronics,2,2024-06-21
2970,2887,1949,Webcam HD,Electronics,2,2023-11-13
2391,2118,1109,Computer Speakers,Electronics,2,2024-07-26
14421,4088,660,Gaming Keyboard,Electronics,2,2024-01-29
8289,3030,1604,Desk Mat,Accessories,2,2024-01-05
2932,4488,95,Desk Lamp,Home & Kitchen,2,2024-10-22
2711,6517,1953,Document Scanner,Electronics,2,2023-11-24
6132,7158,83,WiFi Router,Electronics,2,2024-08-09
12776,7742,949,Webcam HD,Electronics,2,2024-07-29
3896,91,1559,Computer Speakers,Electronics,2,2024-04-04
10286,2989,874,Portable Charger,Accessories,2,2024-11-01
8577,4401,656,Drawer Unit,Furniture,2,2024-02-03
10828,9191,349,Webcam HD,Electronics,2,2024-10-22
1414,6314,1595,Desk Lamp,Home & Kitchen,2,2024-05-15
9788,7112,526,Noise Cancelling Headset,Electronics,2,2024-04-22
13798,5038,278,Cable Organizer,Accessories,2,2024-10-18
14928,6803,1765,Laptop Stand,Accessories,2,2024-02-07
9096,5243,1870,Wireless Mouse,Electronics,2,2023-11-09
8779,1699,431,Wall Clock,Home & Kitchen,2,2024-04-16
4053,8000,1219,Laptop Sleeve,Accessories,2,2024-01-09
9276,3305,354,Desk Mat,Accessories,2,2024-03-16
14469,1704,1351,Office Chair,Furniture,2,2024-05-30
4079,2283,322,Microphone,Electronics,2,2024-05-02
11944,8472,1641,Wireless Earbuds,Electronics,2,2024-01-31
12684,9230,1032,Storage Shelf,Furniture,2,2024-08-29
2568,4807,1079,Storage Containers,Home & Kitchen,2,2024-09-23
13379,3717,1523,Bookshelf,Furniture,2,2024-07-22
3440,7449,591,Wireless Earbuds,Electronics,2,2024-07-03
10352,7463,1818,Monitor Stand,Furniture,2,2024-04-05
13485,7903,1638,Wireless Charger,Electronics,2,2024-03-26
7855,5378,660,Gaming Keyboard,Electronics,2,2023-12-15
14842,5549,1400,Keyboard Wrist Rest,Accessories,2,2024-04-03
9874,46,1380,Kitchen Blender,Home & Kitchen,2,2024-05-12
5568,368,1809,Computer Speakers,Electronics,2,2024-05-27
2008,4672,1964,Toaster Oven,Home & Kitchen,2,2024-03-31
10818,5997,1621,Power Strip,Electronics,2,2024-10-25
11381,7986,1382,Storage Shelf,Furniture,2,2023-11-19
12131,9704,749,Webcam HD,Electronics,2,2023-12-23
12267,7153,670,Wireless Mouse,Electronics,2,2024-01-20
7016,2651,1482,Storage Shelf,Furniture,2,2024-10-12
10874,6010,1206,Drawer Unit,Furniture,2,2024-10-20
4063,3085,827,Smart Watch,Electronics,2,2024-03-23
14151,5879,1597,Water Bottle,Home & Kitchen,2,2024-04-20
5544,7693,1735,Smartphone Case,Accessories,2,2024-03-28
14662,5018,947,Water Bottle,Home & Kitchen,2,2024-06-09
4384,2974,1889,Wireless Presenter,Electronics,2,2024-10-02
9975,1520,867,Food Processor,Home & Kitchen,2,2024-05-11
4150,9206,1081,Wall Clock,Home & Kitchen,2,2024-08-01
4351,9400,686,Standing Desk,Furniture,2,2024-02-15
6209,6460,823,Bookshelf,Furniture,2,2023-11-23
6375,2351,1515,Laptop Stand,Accessories,2,2024-05-02
922,7359,1275,Bluetooth Headphones,Electronics,2,2024-06-15
12166,9080,1126,Noise Cancelling Headset,Electronics,2,2024-09-21
14824,7780,1740,USB-C Hub,Electronics,2,2024-10-05
5925,7451,201,Office Chair,Furniture,2,2024-09-19
11225,287,1505,Tablet Stand,Accessories,2,2024-03-12
9784,440,777,Smart Watch,Electronics,2,2024-01-10
10867,1438,240,USB-C Hub,Electronics,2,2024-10-08
4770,9452,1634,Air Purifier,Home & Kitchen,2,2024-09-09
11859,217,1267,Food Processor,Home & Kitchen,2,2024-05-31
8095,6604,1164,Toaster Oven,Home & Kitchen,2,2024-05-07
3309,1674,1140,USB-C Hub,Electronics,2,2023-11-24
2540,1856,1801,Office Chair,Furniture,2,2024-05-18
12294,6603,1801,Office Chair,Furniture,2,2024-01-17
11222,4674,1708,External SSD,Electronics,2,2024-01-22
6590,9575,1902,Coffee Maker,Home & Kitchen,2,2024-01-17
4260,7573,1961,Gaming Mouse Pad,Accessories,2,2024-03-22
8397,6293,552,Coffee Maker,Home & Kitchen,2,2024-08-02
1168,5495,1130,Kitchen Blender,Home & Kitchen,2,2024-10-04
8293,5380,1957,Bath Towels,Home & Kitchen,2,2024-10-23
10853,6268,1480,Kitchen Blender,Home & Kitchen,2,2024-06-19
11197,8149,408,External SSD,Electronics,2,2024-03-20
11173,6843,1280,Kitchen Blender,Home & Kitchen,2,2024-10-29
13423,1562,1813,Phone Grip,Accessories,2,2024-08-31
2556,2314,1228,Cable Organizer,Accessories,2,2024-01-21
11385,7818,618,Monitor Stand,Furniture,2,2024-01-08
11312,2562,1958,External SSD,Electronics,2,2024-09-27
12894,9511,899,Webcam HD,Electronics,2,2024-10-12
2285,3114,1984,Air Purifier,Home & Kitchen,2,2024-08-10
12985,2788,1720,Wireless Mouse,Electronics,2,2024-01-09
9688,5160,1200,Keyboard Wrist Rest,Accessories,2,2024-03-30
4389,6501,1990,USB-C Hub,Electronics,2,2023-12-25
9303,76,830,Kitchen Blender,Home & Kitchen,2,2024-01-22
11194,3162,666,Mechanical Keyboard,Electronics,2,2024-01-26
9559,1003,963,Phone Grip,Accessories,2,2024-07-24
4892,9029,37,Throw Pillows,Home & Kitchen,2,2024-08-08
5437,6606,869,Laptop Sleeve,Accessories,2,2024-02-08
9121,2482,1385,Smartphone Case,Accessories,2,2024-10-24
10069,9324,478,Cable Organizer,Accessories,2,2024-03-08
7912,6110,479,Storage Containers,Home & Kitchen,2,2024-10-04
6583,3272,1010,Gaming Keyboard,Electronics,2,2024-06-25
8584,9057,814,Toaster Oven,Home & Kitchen,2,2024-09-26
5293,348,839,Wireless Presenter,Electronics,2,2024-02-23
7503,8216,1439,Wireless Presenter,Electronics,2,2024-07-11
3811,7822,548,File Cabinet,Furniture,2,2024-09-17
8739,849,466,Mechanical Keyboard,Electronics,2,2024-06-21
5932,7363,634,Air Purifier,Home & Kitchen,2,2024-08-22
9205,5845,1778,Cable Organizer,Accessories,2,2023-12-23
11538,334,842,Electric Kettle,Home & Kitchen,2,2024-08-05
5247,688,942,Electric Kettle,Home & Kitchen,2,2024-07-18
10919,5700,1690,USB-C Hub,Electronics,2,2024-02-06
13964,5575,430,Kitchen Blender,Home & Kitchen,2,2023-11-28
9138,1149,1036,Standing Desk,Furniture,2,2024-03-17
357,2987,1959,Computer Speakers,Electronics,2,2023-12-12
675,8510,1185,Smartphone Case,Accessories,2,2024-07-09
